ts_entry,ts_exit,symbol,setup,side,entry,sl,tp,pnl_usdt,risk_usdt,r_multiple,exit_reason,partial
2025-08-31T23:00:00+00:00,2025-08-31T23:35:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,108569.8879,108569.8879,108569.8879,-0.12,0.0,,PARTIAL_TP,1
2025-08-31T23:00:00+00:00,2025-09-01T00:20:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,108569.8879,108569.8879,107843.676653303,0.5488882716411088,0.0,,TP,0
2025-08-31T23:15:00+00:00,2025-08-31T23:40:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,108421.46214999999,108421.46214999999,108421.46214999999,-0.12,0.0,,PARTIAL_TP,1
2025-08-31T23:15:00+00:00,2025-09-01T00:20:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,108421.46214999999,108421.46214999999,107813.55464235277,0.440689272762424,0.0,,TP,0
2025-08-31T23:30:00+00:00,2025-09-01T00:20:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,108138.00395000001,108138.00395000001,108138.00395000001,-0.12,0.0,,PARTIAL_TP,1
2025-08-31T23:30:00+00:00,2025-09-01T00:40:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,108138.00395000001,108138.00395000001,107472.28419468473,-0.12,0.0,,SL,0
2025-09-01T00:15:00+00:00,2025-09-01T00:45:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,107839.0535,108272.02693626158,107189.59334560762,-1.042999325771318,0.802999325771318,-1.2988794539391035,SL,0
2025-09-01T21:30:00+00:00,2025-09-01T22:55:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,107671.3374,108424.46322282607,106541.6486657609,-1.6389346487416627,1.3989346487416627,-1.1715591219474615,SL,0
2025-09-11T22:15:00+00:00,2025-09-11T22:20:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,114639.6912,114639.6912,114639.6912,-0.12,0.0,,PARTIAL_TP,1
2025-09-11T22:15:00+00:00,2025-09-11T22:40:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,114639.6912,114639.6912,115158.85518432684,0.3328658258692474,0.0,,TP,0
2025-09-11T23:45:00+00:00,2025-09-12T00:20:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,115449.59594999999,115449.59594999999,115449.59594999999,-0.12,0.0,,PARTIAL_TP,1
2025-09-11T23:45:00+00:00,2025-09-12T00:40:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,115449.59594999999,115449.59594999999,115906.07385177535,0.2753915109179391,0.0,,TP,0
2025-09-12T17:15:00+00:00,2025-09-12T18:15:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,115677.91005,115677.91005,115677.91005,-0.12,0.0,,PARTIAL_TP,1
2025-09-12T17:15:00+00:00,2025-09-12T18:30:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,115677.91005,115677.91005,116256.2676082333,0.3799723438842502,0.0,,TP,0
2025-09-12T18:15:00+00:00,2025-09-12T19:25:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,116091.2166,116091.2166,116091.2166,-0.12,0.0,,PARTIAL_TP,1
2025-09-12T18:15:00+00:00,2025-09-12T20:15:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,116091.2166,116091.2166,116649.22757777036,-0.12,0.0,,SL,0
2025-09-12T18:30:00+00:00,2025-09-12T20:20:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,116436.3891,115900.6371899517,117240.01696507246,-1.1602482388700324,0.9202482388700323,-1.2607991951114135,SL,0
2025-09-14T09:30:00+00:00,2025-09-14T11:25:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,116108.025,115850.42913191298,116494.4188021305,-0.6837175950361913,0.44371759503619135,-1.5408845686645007,SL,0
2025-09-14T20:00:00+00:00,2025-09-14T21:35:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,115681.812,115681.812,115681.812,-0.12,0.0,,PARTIAL_TP,1
2025-09-14T20:00:00+00:00,2025-09-14T22:00:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,115681.812,115681.812,116053.7901221288,0.1208226454820649,0.0,,TIMEOUT,0
2025-09-14T21:15:00+00:00,2025-09-14T23:10:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,115919.43075,115610.37448090136,116383.01515364795,-0.7732259951572282,0.5332259951572282,-1.4500905848171057,SL,0
2025-09-15T04:15:00+00:00,2025-09-15T04:20:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,115647.9951,115647.9951,115647.9951,-0.12,0.0,,PARTIAL_TP,1
