ts_entry,ts_exit,symbol,setup,side,entry,sl,tp,exit_price,qty,pnl_usdt,risk_usdt,r_multiple,risk_status,exit_reason,partial
2025-05-27T05:45:00+00:00,2025-05-27T06:10:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,LONG,2571.6852,2551.327370946582,2602.2219435801267,2602.2219435801267,0.07777001633014803,2.134843046896002,1.5832286979306678,1.3484110347963703,ok,TP,0
2025-05-27T06:00:00+00:00,2025-05-27T08:00:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,LONG,2583.6912,2556.923273021826,2623.8430904672614,2623.8430904672614,0.07740863149590012,2.8681028930439654,2.0720685953626554,1.3841737186996879,ok,TP,0
2025-05-27T06:00:00+00:00,2025-05-27T06:40:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,676.03785,673.0378155855974,680.5379016216041,680.5379016216041,0.2958414236717663,1.0913016783317766,0.8875344522211732,1.2295879620229375,ok,TP,0
2025-05-27T06:30:00+00:00,2025-05-27T13:05:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,679.83975,676.8198511937038,684.3695982094442,684.3695982094442,0.29418697568066593,1.0926223450288848,0.8884148966859231,1.2298559480539126,ok,TP,0
2025-05-27T07:45:00+00:00,2025-05-27T13:10:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,109566.85605,109083.30545890926,110292.1819366361,110292.1819366361,0.0018253695251484767,1.0839877692668345,0.8826585128445651,1.2280941649488437,ok,TP,0
2025-05-27T08:00:00+00:00,2025-05-27T13:10:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,LONG,109679.41230000001,109187.13364041573,110417.83028937643,110417.83028937643,0.0018234962770674874,1.106502454547567,0.8976683030317024,1.2326406656117492,ok,TP,0
2025-05-27T08:00:00+00:00,2025-05-27T13:05:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,LONG,2621.81025,2591.310222304992,2667.5602915425125,2667.5602915425125,0.0762831711410084,3.249958248695722,2.326638832463803,1.3968469035024944,ok,TP,0
2025-05-27T08:00:00+00:00,2025-05-27T14:00:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,683.1414,678.4646073968476,690.1565889047286,690.1565889047286,0.29276515813563636,1.8138028890442228,1.369201926029493,1.324715408708206,ok,TP,0
2025-05-27T08:15:00+00:00,2025-05-27T10:35:00+00:00,OPUSDT,V3_TREND_BREAKOUT,LONG,0.7857927,0.7724464172112878,0.8058121241830682,0.7724464172112878,254.5200534441208,-3.6368966086633776,3.3968966086633774,-1.0706527244273225,ok,SL,0
2025-05-27T13:00:00+00:00,2025-05-27T13:45:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,684.44205,681.6235556631993,688.6697915052009,688.6697915052009,0.2922088144642779,0.9953833330961839,0.8235888887308003,1.2085924746145242,ok,TP,0
2025-05-27T13:15:00+00:00,2025-05-27T14:20:00+00:00,SOLUSDT,V3_TREND_BREAKOUT,LONG,178.859385,176.99529994519418,181.65551258220876,176.99529994519418,1.118196844968465,-2.3244140270367435,2.0844140270367437,-1.1151402729433701,ok,SL,0
2025-05-27T13:15:00+00:00,2025-05-27T14:00:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,686.5431000000001,683.7361588301137,690.7535117548297,690.7535117548297,0.2913145584013589,0.9865542410460693,0.8177028273640462,1.2064948389946675,ok,TP,0
2025-05-27T14:00:00+00:00,2025-05-27T23:30:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,691.3455,685.9500878096792,699.4386182854812,685.9500878096792,0.2892909551013205,-1.8008439457032195,1.5608439457032195,-1.153762969488837,ok,SL,0
2025-05-28T06:00:00+00:00,2025-05-28T12:15:00+00:00,XRPUSDT,V3_TREND_BREAKOUT,SHORT,2.2961513499999997,2.309753368778691,2.275748321831963,2.309753368778691,87.1022722435087,-1.4247667427228752,1.1847667427228752,-1.2025715200685183,ok,SL,0
2025-05-28T10:30:00+00:00,2025-05-28T14:10:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,685.3425,682.3828963520979,689.7819054718532,682.3828963520979,0.2918248904744708,-1.1036860103968744,0.8636860103968744,-1.2778787627806047,ok,SL,0
2025-05-28T10:45:00+00:00,2025-05-28T14:00:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,686.343,683.1555466126624,691.1241800810062,683.1555466126624,0.2913994897594934,-1.1688222907023285,0.9288222907023285,-1.258391731553432,ok,SL,0
2025-05-28T11:00:00+00:00,2025-05-28T13:45:00+00:00,LINKUSDT,V3_TREND_BREAKOUT,LONG,15.9789855,15.834283121605429,16.196039067591858,15.834283121605429,12.516439169432878,-2.0511585168479103,1.8111585168479105,-1.1325118689322065,ok,SL,0
2025-05-28T11:00:00+00:00,2025-05-28T12:20:00+00:00,OPUSDT,V3_TREND_BREAKOUT,LONG,0.7739868,0.7626858520235286,0.7909382219647071,0.7909382219647071,258.4023396781444,4.1402870965518055,2.920191397701204,1.4178136062626134,ok,TP,0
2025-05-28T11:30:00+00:00,2025-05-28T14:05:00+00:00,OPUSDT,V3_TREND_BREAKOUT,LONG,0.7817907,0.7716184132243691,0.7970491301634463,0.7716184132243691,255.82294596239123,-2.842304370116162,2.6023043701161623,-1.0922259527963236,ok,SL,0
2025-05-28T12:00:00+00:00,2025-05-28T13:40:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,687.64365,685.4251866195173,690.971345070724,685.4251866195173,0.29084831947477446,-0.8852363460297255,0.6452363460297255,-1.3719567279133766,ok,SL,0
2025-05-28T12:15:00+00:00,2025-05-28T14:00:00+00:00,OPUSDT,V3_TREND_BREAKOUT,LONG,0.7887942,0.7769644511129514,0.8065388233305728,0.7769644511129514,253.55156009007166,-3.2394512857849547,2.999451285784955,-1.0800146350558888,ok,SL,0
2025-05-28T17:30:00+00:00,2025-05-28T21:50:00+00:00,XRPUSDT,V3_TREND_BREAKOUT,SHORT,2.2435776499999998,2.2609456945448287,2.2175255831827565,2.2609456945448287,89.14333765091662,-1.7882454591958508,1.5482454591958508,-1.1550141798088362,ok,SL,0
2025-05-28T19:00:00+00:00,2025-05-28T19:40:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,687.84375,683.8128134673168,693.8901547990248,683.8128134673168,0.2907637090545636,-1.4120500572065093,1.1720500572065093,-1.204769411105206,ok,SL,0
2025-05-29T00:15:00+00:00,2025-05-29T00:55:00+00:00,OPUSDT,V3_TREND_BREAKOUT,LONG,0.7812904500000001,0.7685651451778305,0.8003784072332545,0.8003784072332545,255.9867460302375,4.64626406050513,3.2575093736700866,1.4263240800042265,ok,TP,0
2025-05-29T00:45:00+00:00,2025-05-29T02:30:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,LONG,2711.79522,2686.1824996979362,2750.2143004530953,2750.2143004530953,0.07375188160409842,2.593479472915022,1.8889863152766924,1.3729477296584534,ok,TP,0
2025-05-29T00:45:00+00:00,2025-05-29T03:05:00+00:00,BNBUSDT,V3_TREND_BREAKOUT,LONG,690.5451,687.11325141435,695.6928728784751,687.11325141435,0.2896262677122754,-1.2339534972154818,0.9939534972154817,-1.2414599884927715,ok,SL,0
2025-05-29T00:45:00+00:00,2025-05-29T09:00:00+00:00,OPUSDT,V3_TREND_BREAKOUT,LONG,0.7957976999999999,0.7783056608931292,0.822035758660306,0.7783056608931292,251.3201533505312,-4.636101950752232,4.396101950752231,-1.0545938203182328,ok,SL,0
2025-05-29T02:30:00+00:00,2025-05-29T04:40:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,LONG,2770.0843499999996,2726.3782635026387,2835.643479746041,2726.3782635026387,0.07219996748474465,-3.395578023994898,3.1555780239948983,-1.0760557964895967,ok,SL,0
2025-05-29T02:30:00+00:00,2025-05-29T04:15:00+00:00,OPUSDT,V3_TREND_BREAKOUT,LONG,0.8170083,0.8017192922516716,0.8399418116224926,0.8017192922516716,244.79555470856292,-3.9826811326955722,3.742681132695572,-1.0641251529293778,ok,SL,0
2025-05-29T14:15:00+00:00,2025-05-29T14:50:00+00:00,XRPUSDT,V3_TREND_BREAKOUT,SHORT,2.26916485,2.2910138204701536,2.23639139429477,2.2910138204701536,88.13815355900651,-2.1657279144045827,1.9257279144045825,-1.124628198098383,ok,SL,0
2025-05-29T23:45:00+00:00,2025-05-30T00:50:00+00:00,XRPUSDT,V3_TREND_BREAKOUT,SHORT,2.2386801,2.261311077401124,2.204733633898314,2.204733633898314,89.3383561143908,2.7927214774175146,2.0218143182783432,1.3812947371921027,ok,TP,0
2025-05-30T00:30:00+00:00,2025-05-30T00:50:00+00:00,XRPUSDT,V3_TREND_BREAKOUT,SHORT,2.2287850500000004,2.2537885703535965,2.191279769469606,2.191279769469606,89.73498812727587,3.1255359031050896,2.2436906020700462,1.3930333800130223,ok,TP,0
