ts,open,high,low,close,volume
1740614400000,0.20345,0.20686,0.20092,0.20625,210441944.0
1740628800000,0.20625,0.21059,0.20413,0.2086,194166468.0
1740643200000,0.2086,0.21154,0.20731,0.20922,165496604.0
1740657600000,0.20922,0.21049,0.20477,0.20904,242343943.0
1740672000000,0.20904,0.21103,0.20416,0.20499,183293355.0
1740686400000,0.20499,0.20763,0.20093,0.20687,217807828.0
1740700800000,0.20687,0.20722,0.18879,0.18955,808162835.0
1740715200000,0.18955,0.19035,0.18276,0.18526,746537779.0
1740729600000,0.18526,0.18885,0.18137,0.18578,433841098.0
1740744000000,0.18578,0.19932,0.18445,0.19738,457451151.0
1740758400000,0.19738,0.20241,0.19551,0.20095,275439796.0
1740772800000,0.20095,0.20256,0.19888,0.20171,173684712.0
1740787200000,0.20171,0.20682,0.19923,0.20605,220074193.0
1740801600000,0.20605,0.20893,0.20339,0.20401,221978992.0
1740816000000,0.20401,0.20641,0.20141,0.20299,193355119.0
1740830400000,0.20299,0.2035,0.19935,0.20197,183300504.0
1740844800000,0.20197,0.205,0.2008,0.20411,171310008.0
1740859200000,0.20411,0.20778,0.20288,0.20657,128311701.0
1740873600000,0.20657,0.20833,0.20452,0.20642,133271158.0
1740888000000,0.20642,0.20855,0.20467,0.207,125259943.0
1740902400000,0.207,0.20988,0.20529,0.20763,171693487.0
1740916800000,0.20763,0.21874,0.20156,0.21076,638927384.0
1740931200000,0.21076,0.23564,0.21035,0.23187,1413751108.0
1740945600000,0.23187,0.24212,0.23025,0.23924,366583909.0
1740960000000,0.23924,0.24064,0.22555,0.22727,415410592.0
1740974400000,0.22727,0.2289,0.21672,0.22237,362152450.0
1740988800000,0.22237,0.22259,0.21523,0.21961,272244130.0
1741003200000,0.21961,0.22475,0.21225,0.2151,541526415.0
1741017600000,0.2151,0.21771,0.19706,0.1986,763442861.0
1741032000000,0.1986,0.201,0.19308,0.19901,539722908.0
1741046400000,0.19901,0.20112,0.18514,0.1911,733674873.0
1741060800000,0.1911,0.19504,0.1904,0.19191,228093813.0
1741075200000,0.19191,0.19522,0.19064,0.19318,170246447.0
1741089600000,0.19318,0.20021,0.18774,0.19286,700881704.0
1741104000000,0.19286,0.20113,0.18261,0.20033,479585922.0
1741118400000,0.20033,0.20235,0.19604,0.19894,233493264.0
1741132800000,0.19894,0.20418,0.19698,0.1993,225684895.0
1741147200000,0.1993,0.20059,0.19625,0.19947,195692018.0
1741161600000,0.19947,0.20656,0.19928,0.20266,343083117.0
1741176000000,0.20266,0.20545,0.19791,0.19965,338687088.0
1741190400000,0.19965,0.20473,0.19761,0.20388,179077794.0
1741204800000,0.20388,0.20559,0.20312,0.20463,133818375.0
1741219200000,0.20463,0.20927,0.20218,0.20824,213480400.0
1741233600000,0.20824,0.21982,0.20761,0.20873,538642698.0
1741248000000,0.20873,0.21178,0.20775,0.21109,259487251.0
1741262400000,0.21109,0.21166,0.20254,0.2066,387747901.0
1741276800000,0.2066,0.2073,0.19887,0.19969,302528931.0
1741291200000,0.19969,0.2047,0.19925,0.2014,161091294.0
1741305600000,0.2014,0.20404,0.19011,0.1962,546604108.0
1741320000000,0.1962,0.20106,0.19594,0.20067,180434020.0
1741334400000,0.20067,0.20545,0.1995,0.20419,161646280.0
1741348800000,0.20419,0.20862,0.2018,0.20483,439796303.0
1741363200000,0.20483,0.20711,0.19831,0.20529,327711475.0
1741377600000,0.20529,0.20719,0.19579,0.19828,298611648.0
1741392000000,0.19828,0.20074,0.1951,0.19736,168448907.0
1741406400000,0.19736,0.19945,0.19586,0.19631,127075415.0
1741420800000,0.19631,0.19703,0.1929,0.19421,142331480.0
1741435200000,0.19421,0.19654,0.19317,0.19455,120499610.0
1741449600000,0.19455,0.19541,0.191,0.19476,185160069.0
1741464000000,0.19476,0.19527,0.19128,0.19223,106674898.0
1741478400000,0.19223,0.1941,0.18916,0.19067,127021705.0
1741492800000,0.19067,0.1919,0.18855,0.19128,129355038.0
1741507200000,0.19128,0.1913,0.18366,0.18513,322150741.0
1741521600000,0.18513,0.18516,0.17586,0.17724,559073915.0
1741536000000,0.17724,0.17784,0.1652,0.17135,1266728830.0
1741550400000,0.17135,0.1726,0.16537,0.16794,450045484.0
1741564800000,0.16794,0.17397,0.16442,0.17164,451490378.0
1741579200000,0.17164,0.17495,0.17149,0.17371,237305090.0
1741593600000,0.17371,0.18084,0.17042,0.17728,632660194.0
1741608000000,0.17728,0.17835,0.16395,0.1671,613580794.0
1741622400000,0.1671,0.16775,0.15036,0.15737,1210839312.0
1741636800000,0.15737,0.15849,0.15345,0.15399,438727754.0
1741651200000,0.15399,0.15665,0.1426,0.1543,1211737946.0
1741665600000,0.1543,0.16013,0.15389,0.15863,422083070.0
1741680000000,0.15863,0.16265,0.15826,0.16154,334664602.0
1741694400000,0.16154,0.1629,0.15273,0.16106,1019241143.0
1741708800000,0.16106,0.16844,0.15855,0.16826,624171204.0
1741723200000,0.16826,0.16853,0.16386,0.16448,192302027.0
1741737600000,0.16448,0.16828,0.16085,0.16109,272377346.0
1741752000000,0.16109,0.1659,0.15947,0.16533,308772181.0
1741766400000,0.16533,0.16938,0.16484,0.16846,412083093.0
1741780800000,0.16846,0.17412,0.16124,0.16512,875117318.0
1741795200000,0.16512,0.16982,0.16465,0.16908,381340441.0
1741809600000,0.16908,0.17257,0.16848,0.1723,221543847.0
1741824000000,0.1723,0.17293,0.16979,0.17035,229375657.0
1741838400000,0.17035,0.17124,0.1663,0.16963,309760602.0
1741852800000,0.16963,0.17257,0.16802,0.1705,277172837.0
1741867200000,0.1705,0.17279,0.16529,0.1659,538978053.0
1741881600000,0.1659,0.16646,0.16212,0.16276,297106123.0
1741896000000,0.16276,0.16657,0.1616,0.16512,223648146.0
1741910400000,0.16512,0.16922,0.16449,0.1687,199615490.0
1741924800000,0.1687,0.16945,0.1677,0.16839,135421753.0
