ts,open,high,low,close,volume
1740607200000,136.2,137.91,135.28,135.71,474337.1
1740610800000,135.71,136.61,134.52,135.31,301486.4
1740614400000,135.31,137.27,134.89,136.17,352194.1
1740618000000,136.17,138.3,135.01,136.92,503309.3
1740621600000,136.92,138.77,135.52,135.84,425310.3
1740625200000,135.84,139.05,135.4,138.54,381547.4
1740628800000,138.54,139.39,137.0,137.8,270194.5
1740632400000,137.8,139.87,137.69,139.66,326859.4
1740636000000,139.66,142.9,139.59,142.04,545627.7
1740639600000,142.04,142.34,140.89,140.96,276486.9
1740643200000,140.96,141.06,139.21,139.52,286807.7
1740646800000,139.52,141.52,139.49,140.69,255302.1
1740650400000,140.69,142.47,140.42,142.23,399528.0
1740654000000,142.23,142.44,139.84,140.46,408829.5
1740657600000,140.46,141.08,139.38,140.17,432771.5
1740661200000,140.17,141.24,139.1,139.32,519832.5
1740664800000,139.32,140.15,137.01,137.21,905675.3
1740668400000,137.21,140.73,136.22,139.57,850791.6
1740672000000,139.57,140.1,136.71,136.97,493281.6
1740675600000,136.97,138.81,136.79,138.76,289952.9
1740679200000,138.76,139.75,138.25,138.39,246286.0
1740682800000,138.39,138.62,135.57,136.25,497201.3
1740686400000,136.25,137.26,134.65,136.61,740186.2
1740690000000,136.61,138.22,135.19,137.39,444889.4
1740693600000,137.39,138.18,136.04,138.0,225930.1
1740697200000,138.0,138.03,136.86,137.62,153997.4
1740700800000,137.62,137.93,135.92,135.92,193603.3
1740704400000,135.92,136.7,130.2,131.17,1561489.1
1740708000000,131.17,132.56,127.14,128.99,1934915.5
1740711600000,128.99,131.02,127.1,127.59,980259.7
1740715200000,127.59,129.14,125.47,128.22,1301874.5
1740718800000,128.22,128.8,126.16,128.11,1054447.1
1740722400000,128.11,128.74,125.79,127.83,1123054.4
1740726000000,127.83,129.54,127.27,128.47,831209.6
1740729600000,128.47,131.19,127.74,130.91,871918.4
1740733200000,130.91,133.08,130.76,132.41,722546.2
1740736800000,132.41,132.6,129.96,130.32,451283.4
1740740400000,130.32,134.63,130.28,133.42,513176.8
1740744000000,133.42,135.58,132.86,135.43,663961.6
1740747600000,135.43,139.46,135.16,137.75,1284955.5
1740751200000,137.75,147.14,137.59,144.29,3097601.3
1740754800000,144.29,147.79,143.45,145.63,1129245.1
1740758400000,145.63,146.5,144.29,145.04,652597.7
1740762000000,145.04,146.43,143.65,144.17,590097.5
1740765600000,144.17,147.0,144.14,146.08,613034.7
1740769200000,146.08,147.23,145.97,146.25,267914.5
1740772800000,146.25,146.71,144.57,145.72,358727.8
1740776400000,145.72,148.42,145.55,147.62,436415.2
1740780000000,147.62,147.89,146.14,146.62,325501.6
1740783600000,146.62,148.69,146.35,148.1,254504.7
1740787200000,148.1,148.14,145.65,145.88,368319.9
1740790800000,145.88,151.1,145.46,150.11,769888.3
1740794400000,150.11,150.2,146.81,147.2,896332.6
1740798000000,147.2,147.67,145.55,145.66,457831.4
1740801600000,145.66,147.15,145.25,146.75,466653.9
1740805200000,146.75,146.75,144.52,144.59,399650.1
1740808800000,144.59,144.77,143.21,143.7,447226.2
1740812400000,143.7,143.75,142.16,142.46,401194.8
1740816000000,142.46,143.92,142.44,143.78,322043.6
1740819600000,143.78,144.2,142.45,143.23,369261.8
1740823200000,143.23,143.24,140.11,140.76,735454.6
1740826800000,140.76,140.92,139.51,140.32,462243.7
1740830400000,140.32,141.28,140.01,141.08,337771.3
1740834000000,141.08,141.65,138.51,139.27,617714.6
1740837600000,139.27,140.74,139.09,140.2,355379.2
1740841200000,140.2,140.53,139.27,140.32,287025.1
1740844800000,140.32,141.34,139.5,140.35,384063.4
1740848400000,140.35,140.41,138.47,139.86,352544.1
1740852000000,139.86,140.87,139.55,140.36,308899.3
1740855600000,140.36,141.48,140.14,140.47,276473.2
1740859200000,140.47,140.61,139.79,140.53,152400.5
1740862800000,140.53,142.98,140.08,142.52,370272.5
1740866400000,142.52,143.39,141.54,142.37,356033.7
1740870000000,142.37,143.78,141.38,143.57,319950.5
1740873600000,143.57,145.47,142.85,144.64,418633.0
1740877200000,144.64,146.07,143.54,144.47,619710.0
1740880800000,144.47,145.15,142.7,143.0,492702.8
1740884400000,143.0,144.59,142.99,143.79,185259.6
1740888000000,143.79,144.24,143.12,143.66,150596.3
1740891600000,143.66,143.89,142.48,142.95,178805.3
1740895200000,142.95,145.11,142.18,144.03,264349.8
1740898800000,144.03,144.55,143.23,143.71,150372.5
1740902400000,143.71,143.84,142.41,142.81,200417.3
1740906000000,142.81,144.87,142.42,143.91,253354.8
1740909600000,143.91,144.63,143.26,143.78,196088.3
1740913200000,143.78,144.18,143.18,143.47,162537.4
1740916800000,143.47,143.59,142.09,142.71,302194.0
1740920400000,142.71,142.74,140.91,141.55,407863.2
1740924000000,141.55,141.69,140.01,140.71,519513.3
1740927600000,140.71,163.64,140.38,157.47,6731579.6
1740931200000,157.47,180.26,157.46,172.06,6341084.3
1740934800000,172.06,174.83,167.79,171.38,2973526.0
1740938400000,171.38,172.23,165.21,168.85,1710365.9
1740942000000,168.85,172.49,168.2,172.18,773475.9
1740945600000,172.18,176.2,171.58,175.52,816752.9
1740949200000,175.52,177.8,174.02,175.56,961724.3
1740952800000,175.56,178.1,174.36,176.72,442147.7
1740956400000,176.72,179.39,175.84,178.74,913733.8
1740960000000,178.74,179.56,174.11,174.36,782391.0
1740963600000,174.36,176.42,172.24,172.44,494077.5
1740967200000,172.44,172.91,168.99,171.48,609291.4
1740970800000,171.48,171.85,168.1,169.89,480932.4
1740974400000,169.89,170.59,169.16,169.51,228069.1
1740978000000,169.51,170.48,169.15,169.76,243916.8
1740981600000,169.76,169.76,160.57,161.8,1191688.8
1740985200000,161.8,162.99,159.82,162.21,977083.6
1740988800000,162.21,163.31,157.23,158.53,904469.0
1740992400000,158.53,160.77,156.75,159.91,898328.8
1740996000000,159.91,161.69,159.49,161.49,415357.0
1740999600000,161.49,161.87,160.15,161.05,357658.5
1741003200000,161.05,164.13,160.53,163.91,862964.0
1741006800000,163.91,167.06,163.33,165.71,712521.5
1741010400000,165.71,165.71,153.81,155.21,2263340.6
1741014000000,155.21,159.66,154.31,157.77,1813854.9
1741017600000,157.77,159.3,155.82,157.75,782498.3
1741021200000,157.75,159.58,155.17,156.13,731257.0
1741024800000,156.13,156.61,148.26,148.77,2670315.6
1741028400000,148.77,150.12,139.45,141.7,3945329.2
1741032000000,141.7,144.88,141.16,144.36,1655089.2
1741035600000,144.36,144.88,139.13,139.75,842578.0
1741039200000,139.75,143.64,139.68,142.62,588307.9
1741042800000,142.62,144.1,141.6,142.03,412605.3
1741046400000,142.03,144.99,141.01,141.53,746203.4
1741050000000,141.53,142.04,134.58,136.41,1947814.5
1741053600000,136.41,137.59,132.24,136.25,1351719.4
1741057200000,136.25,137.76,135.04,136.27,521057.7
1741060800000,136.27,137.32,135.57,136.14,409056.4
1741064400000,136.14,139.55,135.84,137.93,717170.4
1741068000000,137.93,138.77,136.57,136.74,386816.7
1741071600000,136.74,137.39,135.55,135.95,401626.6
1741075200000,135.95,138.26,135.48,137.65,525861.3
1741078800000,137.65,138.16,135.75,135.8,404683.2
1741082400000,135.8,137.5,134.54,136.94,601473.4
1741086000000,136.94,138.5,136.71,136.88,391405.4
1741089600000,136.88,137.41,135.23,136.25,431598.5
1741093200000,136.25,136.31,132.56,133.76,1181787.5
1741096800000,133.76,143.24,132.84,136.55,3425954.6
1741100400000,136.55,138.67,133.34,138.56,1879276.7
1741104000000,138.56,138.94,130.36,136.14,1940652.7
1741107600000,136.14,141.19,135.91,140.76,1355220.5
1741111200000,140.76,142.93,139.86,142.58,717017.8
1741114800000,142.58,144.7,141.08,143.05,1099805.0
1741118400000,143.05,144.55,141.5,142.0,642014.4
1741122000000,142.0,146.79,141.58,145.48,812166.6
1741125600000,145.48,145.85,143.44,143.63,444928.2
1741129200000,143.63,145.37,143.19,144.69,414909.5
1741132800000,144.69,145.09,142.52,142.96,325337.0
1741136400000,142.96,145.13,142.04,145.1,315274.9
1741140000000,145.1,145.52,143.24,144.51,338043.0
1741143600000,144.51,145.33,141.64,141.75,339188.8
1741147200000,141.75,142.55,140.65,141.94,422049.9
1741150800000,141.94,142.66,141.5,142.08,176834.0
1741154400000,142.08,143.79,140.81,143.51,264884.8
1741158000000,143.51,144.04,141.93,142.8,244987.9
1741161600000,142.8,144.67,142.65,143.91,277647.8
1741165200000,143.91,146.46,143.66,145.61,509560.8
1741168800000,145.61,149.64,145.43,148.44,827590.1
1741172400000,148.44,148.85,146.78,147.05,451345.0
1741176000000,147.05,149.18,146.06,146.69,517028.7
1741179600000,146.69,147.3,143.13,143.75,836034.6
1741183200000,143.75,144.01,141.76,142.07,743566.5
1741186800000,142.07,144.34,140.22,141.57,826056.2
1741190400000,141.57,142.89,140.09,142.0,655490.3
1741194000000,142.0,144.4,141.79,142.52,639800.9
1741197600000,142.52,145.0,141.66,144.44,542132.8
1741201200000,144.44,146.39,144.17,144.7,394720.9
1741204800000,144.7,145.96,144.66,145.5,218096.3
1741208400000,145.5,145.68,143.6,144.97,360321.1
1741212000000,144.97,146.48,144.86,145.94,279478.5
1741215600000,145.94,146.73,145.33,146.17,193375.6
1741219200000,146.17,147.0,144.42,144.67,276309.6
1741222800000,144.67,149.11,144.62,147.11,473203.3
1741226400000,147.11,149.05,146.89,148.73,305831.4
1741230000000,148.73,150.59,147.87,148.64,408411.0
1741233600000,148.64,150.18,147.46,149.7,377314.6
1741237200000,149.7,150.56,148.33,149.9,346045.2
1741240800000,149.9,150.05,148.35,148.75,259574.2
1741244400000,148.75,149.5,148.27,148.54,189732.7
1741248000000,148.54,151.86,148.21,150.73,415872.3
1741251600000,150.73,150.78,148.7,148.87,362557.2
1741255200000,148.87,152.82,148.54,152.3,534896.3
1741258800000,152.3,152.66,151.11,151.62,358418.7
1741262400000,151.62,151.82,148.12,148.74,537494.3
1741266000000,148.74,149.22,146.35,146.6,808653.8
1741269600000,146.6,148.23,144.9,146.3,708320.1
1741273200000,146.3,150.11,145.98,148.95,612442.9
1741276800000,148.95,149.36,144.69,144.94,499216.1
1741280400000,144.94,144.94,142.57,143.75,615629.1
1741284000000,143.75,144.32,142.44,143.14,254765.2
1741287600000,143.14,144.78,142.3,143.51,273883.0
1741291200000,143.51,144.86,143.27,144.02,226598.3
1741294800000,144.02,145.27,143.13,144.35,259773.9
1741298400000,144.35,145.87,143.0,143.51,474769.7
1741302000000,143.51,144.45,143.09,143.22,183175.1
1741305600000,143.22,145.49,134.93,136.37,2118150.0
1741309200000,136.37,141.63,135.86,140.49,892009.6
1741312800000,140.49,141.86,139.6,140.6,391414.4
1741316400000,140.6,141.7,140.4,140.7,178671.3
1741320000000,140.7,142.08,140.51,140.95,173091.0
1741323600000,140.95,143.54,140.83,143.08,396231.8
1741327200000,143.08,144.05,142.08,143.47,204531.8
1741330800000,143.47,144.55,143.26,144.22,256506.5
1741334400000,144.22,144.63,143.12,143.97,227079.6
1741338000000,143.97,146.14,143.1,143.56,611461.6
1741341600000,143.56,143.83,142.52,143.57,289609.1
1741345200000,143.57,144.39,142.82,143.47,289615.3
1741348800000,143.47,144.05,141.63,142.51,452354.7
1741352400000,142.51,147.31,142.32,144.09,1111160.3
1741356000000,144.09,148.19,142.62,146.27,991520.0
1741359600000,146.27,147.34,143.01,144.83,947181.6
1741363200000,144.83,145.88,141.55,142.27,1102076.7
1741366800000,142.27,144.79,141.22,143.28,672507.2
1741370400000,143.28,149.66,142.81,149.55,840620.9
1741374000000,149.55,150.87,145.61,146.28,1149990.6
1741377600000,146.28,147.61,143.12,144.88,1079093.6
1741381200000,144.88,145.39,141.63,142.66,1255857.8
1741384800000,142.66,143.0,140.5,141.01,423165.9
1741388400000,141.01,141.13,137.34,139.33,654105.6
1741392000000,139.33,140.78,138.48,140.57,292239.1
1741395600000,140.57,140.99,137.71,139.34,459949.7
1741399200000,139.34,139.96,138.67,139.6,197929.2
1741402800000,139.6,139.89,138.22,139.58,123800.5
1741406400000,139.58,140.89,138.85,140.8,290676.7
1741410000000,140.8,140.81,138.61,139.19,211368.3
1741413600000,139.19,139.9,138.52,139.05,130072.6
1741417200000,139.05,139.8,138.21,138.64,152727.6
1741420800000,138.64,138.89,137.47,137.75,251854.4
1741424400000,137.75,139.13,137.61,137.87,212625.1
1741428000000,137.87,138.67,137.69,138.24,143258.1
1741431600000,138.24,138.26,136.52,137.49,318069.4
1741435200000,137.49,138.33,136.56,137.54,210295.4
1741438800000,137.54,138.7,137.11,137.56,222085.1
1741442400000,137.56,138.03,136.69,136.95,196463.2
1741446000000,136.95,137.62,135.93,137.13,274598.0
1741449600000,137.13,137.35,135.34,136.07,340177.3
1741453200000,136.07,137.33,135.18,136.95,284520.8
1741456800000,136.95,137.89,136.53,137.69,145408.9
1741460400000,137.69,138.84,137.13,138.33,243151.5
1741464000000,138.33,138.49,137.45,137.57,97178.5
1741467600000,137.57,138.46,137.16,137.28,140949.1
1741471200000,137.28,137.48,136.26,137.24,198696.7
1741474800000,137.24,137.68,136.39,136.93,101953.0
1741478400000,136.93,138.16,136.43,137.99,110142.1
1741482000000,137.99,138.44,137.35,137.78,122035.5
1741485600000,137.78,138.04,136.82,137.07,100769.1
1741489200000,137.07,138.25,136.72,137.84,101621.8
1741492800000,137.84,138.59,137.6,138.43,83523.9
1741496400000,138.43,139.46,138.0,138.74,207982.9
1741500000000,138.74,138.77,137.61,138.48,187636.9
1741503600000,138.48,139.85,138.24,139.58,223995.5
1741507200000,139.58,139.73,138.83,139.16,177559.7
1741510800000,139.16,139.56,137.78,137.97,218777.1
1741514400000,137.97,138.25,135.53,135.93,428464.8
1741518000000,135.93,136.74,135.56,136.23,342309.2
1741521600000,136.23,136.38,134.09,135.43,549129.1
1741525200000,135.43,135.43,132.98,133.05,538186.2
1741528800000,133.05,133.95,132.21,133.22,563028.8
1741532400000,133.22,133.48,129.75,130.11,731401.5
1741536000000,130.11,131.52,127.65,127.9,987848.6
1741539600000,127.9,128.56,126.25,126.48,897333.3
1741543200000,126.48,128.53,125.72,127.52,903253.7
1741546800000,127.52,129.94,127.38,129.09,547887.4
1741550400000,129.09,130.5,128.22,128.22,447662.4
1741554000000,128.22,128.62,127.19,127.81,535613.6
1741557600000,127.81,127.96,126.41,126.86,512848.4
1741561200000,126.86,127.69,125.34,126.42,669211.2
1741564800000,126.42,127.88,123.85,127.3,912316.0
1741568400000,127.3,128.35,126.51,127.25,369524.9
1741572000000,127.25,129.04,126.58,127.47,502539.7
1741575600000,127.47,127.54,126.34,126.5,252556.3
1741579200000,126.5,128.28,126.35,128.27,297155.7
1741582800000,128.27,129.09,127.52,127.59,595347.4
1741586400000,127.59,127.97,126.66,127.43,279063.2
1741590000000,127.43,128.28,127.08,128.04,245449.5
1741593600000,128.04,128.43,125.84,126.09,468294.0
1741597200000,126.09,131.53,126.06,128.14,1207940.5
1741600800000,128.14,128.83,126.61,127.56,470147.2
1741604400000,127.56,130.34,127.22,129.85,355392.8
1741608000000,129.85,130.84,128.19,129.33,662753.3
1741611600000,129.33,129.58,124.7,124.91,955390.8
1741615200000,124.91,124.95,120.11,121.23,2094201.6
1741618800000,121.23,124.12,120.62,121.86,1139090.3
1741622400000,121.86,122.25,120.04,120.7,710996.7
1741626000000,120.7,120.87,116.57,117.52,1812078.1
1741629600000,117.52,119.46,115.36,115.81,1305511.6
1741633200000,115.81,120.11,115.45,119.65,1241706.2
1741636800000,119.65,120.21,117.48,118.66,679509.2
1741640400000,118.66,119.95,118.07,118.76,375549.9
1741644000000,118.76,119.47,117.55,118.97,340088.9
1741647600000,118.97,119.87,117.88,118.27,376325.4
1741651200000,118.27,119.67,112.0,115.6,2114449.0
1741654800000,115.6,119.18,113.81,119.07,1080823.8
1741658400000,119.07,120.59,119.01,119.97,686737.5
1741662000000,119.97,121.81,119.73,119.89,391980.7
1741665600000,119.89,121.43,119.65,120.96,295525.2
1741669200000,120.96,123.85,120.87,123.21,770524.3
1741672800000,123.21,123.92,122.5,122.66,230550.4
1741676400000,122.66,123.97,122.33,123.01,548815.5
1741680000000,123.01,124.6,122.9,124.02,437136.3
1741683600000,124.02,124.9,123.53,123.69,415431.2
1741687200000,123.69,124.63,123.35,124.23,236244.7
1741690800000,124.23,125.77,123.64,124.65,389811.4
