ts,open,high,low,close,volume
1740528000000,15.305,15.374,15.091,15.099,196587.8
1740531600000,15.099,15.3,15.09,15.25,101942.1
1740535200000,15.25,15.489,15.147,15.444,140007.3
1740538800000,15.444,15.548,15.358,15.379,135554.8
1740542400000,15.379,15.515,15.327,15.401,116268.3
1740546000000,15.401,15.458,15.205,15.209,144644.5
1740549600000,15.209,15.385,15.187,15.371,115411.9
1740553200000,15.371,15.417,15.153,15.293,161007.8
1740556800000,15.293,15.339,15.141,15.207,184915.5
1740560400000,15.207,15.496,15.198,15.474,177091.6
1740564000000,15.474,15.557,15.394,15.523,186178.5
1740567600000,15.523,15.638,15.435,15.516,691475.1
1740571200000,15.516,15.624,15.174,15.283,315422.9
1740574800000,15.283,15.385,15.18,15.217,293858.6
1740578400000,15.217,15.55,14.967,15.485,685387.9
1740582000000,15.485,15.77,15.48,15.533,425934.9
1740585600000,15.533,15.602,15.258,15.46,335191.7
1740589200000,15.46,15.519,15.015,15.076,332592.7
1740592800000,15.076,15.198,14.68,14.787,820491.7
1740596400000,14.787,14.996,14.726,14.878,374435.2
1740600000000,14.878,15.297,14.657,15.254,611678.9
1740603600000,15.254,15.402,15.108,15.371,536718.3
1740607200000,15.371,15.699,15.361,15.44,362991.3
1740610800000,15.44,15.526,15.181,15.246,151531.1
1740614400000,15.246,15.318,15.099,15.182,302732.1
1740618000000,15.182,15.442,15.044,15.287,279941.2
1740621600000,15.287,15.453,15.159,15.205,190459.6
1740625200000,15.205,15.355,15.171,15.296,129710.1
1740628800000,15.296,15.364,15.116,15.194,143955.5
1740632400000,15.194,15.353,15.177,15.313,104440.8
1740636000000,15.313,15.556,15.287,15.45,209692.1
1740639600000,15.45,15.681,15.43,15.593,188126.0
1740643200000,15.593,15.616,15.429,15.455,154083.6
1740646800000,15.455,15.665,15.452,15.544,212275.2
1740650400000,15.544,15.774,15.505,15.747,265576.9
1740654000000,15.747,15.766,15.529,15.61,176556.0
1740657600000,15.61,15.74,15.509,15.62,182431.3
1740661200000,15.62,15.747,15.511,15.575,298196.6
1740664800000,15.575,15.64,15.267,15.292,427312.9
1740668400000,15.292,15.495,15.18,15.382,335814.2
1740672000000,15.382,15.495,15.179,15.204,239176.9
1740675600000,15.204,15.343,15.16,15.303,178517.8
1740679200000,15.303,15.399,15.267,15.279,146818.0
1740682800000,15.279,15.286,15.005,15.086,191200.8
1740686400000,15.086,15.101,14.791,14.897,343204.3
1740690000000,14.897,15.139,14.765,15.136,225982.4
1740693600000,15.136,15.141,14.968,15.106,124060.2
1740697200000,15.106,15.21,15.037,15.096,141675.3
1740700800000,15.096,15.187,14.978,14.978,221868.7
1740704400000,14.978,15.031,14.245,14.269,1107102.5
1740708000000,14.269,14.469,13.902,14.096,1079318.0
1740711600000,14.096,14.264,13.813,13.869,514208.6
1740715200000,13.869,13.982,13.643,13.869,757837.4
1740718800000,13.869,13.902,13.634,13.811,504448.0
1740722400000,13.811,13.868,13.475,13.617,700822.5
1740726000000,13.617,13.87,13.576,13.661,326499.0
1740729600000,13.661,13.803,13.441,13.783,472705.3
1740733200000,13.783,14.047,13.738,13.977,283487.4
1740736800000,13.977,14.002,13.669,13.687,208814.1
1740740400000,13.687,13.915,13.672,13.76,234107.1
1740744000000,13.76,13.877,13.664,13.839,181120.2
1740747600000,13.839,14.226,13.797,14.115,509372.6
1740751200000,14.115,14.411,14.083,14.323,466526.3
1740754800000,14.323,14.713,14.302,14.602,357802.6
1740758400000,14.602,14.777,14.487,14.636,286301.8
1740762000000,14.636,14.689,14.522,14.528,160721.4
1740765600000,14.528,14.846,14.476,14.696,220631.0
1740769200000,14.696,14.817,14.662,14.758,133004.1
1740772800000,14.758,14.815,14.582,14.682,152478.1
1740776400000,14.682,14.812,14.653,14.756,118469.0
1740780000000,14.756,14.841,14.675,14.738,174504.5
1740783600000,14.738,14.866,14.715,14.813,117723.0
1740787200000,14.813,14.842,14.57,14.6,130657.2
1740790800000,14.6,14.917,14.552,14.867,160012.7
1740794400000,14.867,14.946,14.756,14.828,181697.8
1740798000000,14.828,14.899,14.767,14.801,105110.7
1740801600000,14.801,15.0,14.784,14.976,183335.2
1740805200000,14.976,14.981,14.753,14.834,160452.2
1740808800000,14.834,14.841,14.618,14.67,350652.8
1740812400000,14.67,14.675,14.51,14.535,145333.5
1740816000000,14.535,14.673,14.534,14.644,109425.2
1740819600000,14.644,14.852,14.643,14.734,251316.9
1740823200000,14.734,14.741,14.513,14.548,165119.8
1740826800000,14.548,14.567,14.391,14.439,247534.6
1740830400000,14.439,14.546,14.386,14.517,155043.5
1740834000000,14.517,14.543,14.209,14.271,300442.8
1740837600000,14.271,14.405,14.243,14.313,228388.2
1740841200000,14.313,14.501,14.286,14.471,135811.9
1740844800000,14.471,14.619,14.411,14.617,182753.2
1740848400000,14.617,14.661,14.487,14.601,163794.0
1740852000000,14.601,14.789,14.585,14.764,210617.7
1740855600000,14.764,14.908,14.741,14.88,192248.3
1740859200000,14.88,14.889,14.763,14.834,200130.7
1740862800000,14.834,15.1,14.765,15.035,267854.2
1740866400000,15.035,15.128,14.895,14.954,191961.4
1740870000000,14.954,14.986,14.74,14.751,169710.0
1740873600000,14.751,14.822,14.648,14.724,164557.2
1740877200000,14.724,14.799,14.652,14.731,107579.1
1740880800000,14.731,14.824,14.656,14.755,145678.7
1740884400000,14.755,14.907,14.732,14.85,115921.5
1740888000000,14.85,14.864,14.773,14.795,98963.9
1740891600000,14.795,14.869,14.761,14.814,78050.9
1740895200000,14.814,14.92,14.721,14.822,176211.9
1740898800000,14.822,14.853,14.732,14.742,84027.0
1740902400000,14.742,14.754,14.671,14.701,135946.4
1740906000000,14.701,14.897,14.687,14.815,206626.5
1740909600000,14.815,14.9,14.792,14.825,157719.4
1740913200000,14.825,14.826,14.741,14.76,89796.9
1740916800000,14.76,14.766,14.654,14.728,118428.7
1740920400000,14.728,14.728,14.525,14.604,206877.0
1740924000000,14.604,14.614,14.405,14.468,269393.4
1740927600000,14.468,15.521,14.432,15.264,1646955.4
1740931200000,15.264,16.916,15.243,16.586,2747703.4
1740934800000,16.586,17.362,16.353,17.076,1561563.9
1740938400000,17.076,17.208,16.618,16.758,1142227.4
1740942000000,16.758,16.961,16.709,16.95,247984.2
1740945600000,16.95,17.093,16.891,17.072,268584.2
1740949200000,17.072,17.504,17.008,17.326,1034266.2
1740952800000,17.326,17.467,17.152,17.444,291314.8
1740956400000,17.444,17.548,17.201,17.421,633784.6
1740960000000,17.421,17.5,17.151,17.174,407229.0
1740963600000,17.174,17.287,16.865,16.87,537070.7
1740967200000,16.87,16.895,16.552,16.84,362485.1
1740970800000,16.84,16.89,16.649,16.8,212130.0
1740974400000,16.8,16.962,16.74,16.919,147564.4
1740978000000,16.919,16.974,16.806,16.895,149260.7
1740981600000,16.895,16.895,16.124,16.268,530895.2
1740985200000,16.268,16.529,16.089,16.489,405949.1
1740988800000,16.489,16.512,15.987,16.094,423106.8
1740992400000,16.094,16.253,15.933,16.156,450628.0
1740996000000,16.156,16.366,16.105,16.311,233137.8
1740999600000,16.311,16.344,16.162,16.311,173262.4
1741003200000,16.311,16.555,16.271,16.492,461952.5
1741006800000,16.492,16.736,16.456,16.724,347869.4
1741010400000,16.724,16.878,16.088,16.124,1122904.8
1741014000000,16.124,16.583,16.103,16.253,608004.9
1741017600000,16.253,16.378,16.119,16.166,289167.2
1741021200000,16.166,16.437,16.076,16.21,267482.1
1741024800000,16.21,16.233,15.302,15.408,1318714.5
1741028400000,15.408,15.535,14.675,14.74,2124763.4
1741032000000,14.74,14.922,14.524,14.793,876943.4
1741035600000,14.793,14.816,14.364,14.402,453640.8
1741039200000,14.402,14.729,14.386,14.681,261660.9
