ts_entry,ts_exit,symbol,setup,side,entry,sl,tp,exit_price,qty,pnl_usdt,risk_usdt,r_multiple,risk_status,exit_reason,partial
2025-09-24T03:15:00+00:00,2025-09-24T04:10:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,SHORT,4151.4132549999995,4182.195644100952,4105.2396713485705,4105.2396713485705,0.04817636494249716,1.984475416694164,1.4829836111294574,1.3381640914984656,ok,TP,0
2025-09-24T03:15:00+00:00,2025-09-24T03:25:00+00:00,SOLUSDT,V3_TREND_BREAKOUT,SHORT,212.79355,215.36890162522852,208.93052256215725,208.93052256215725,0.9398781119070573,3.390774934524811,2.4205166230165402,1.4008476133905239,ok,TP,0
2025-09-24T04:00:00+00:00,2025-09-24T05:40:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,SHORT,4121.5282050000005,4166.7342128607115,4053.719193208934,4166.7342128607115,0.04852568999949376,-2.43365272356354,2.19365272356354,-1.1094065607659747,ok,SL,0
2025-09-24T04:00:00+00:00,2025-09-24T05:45:00+00:00,SOLUSDT,V3_TREND_BREAKOUT,SHORT,206.666615,210.36347189162794,201.1213296625581,210.36347189162794,0.9677421774194153,-3.817604337911985,3.577604337911985,-1.0670839973712891,ok,SL,0
2025-09-24T13:45:00+00:00,2025-09-24T14:45:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,SHORT,4162.787565,4188.449341869934,4124.294899695098,4188.449341869934,0.04804472889310171,-1.4729131126312631,1.2329131126312631,-1.194660919363406,ok,SL,0
2025-09-24T21:45:00+00:00,2025-09-24T21:55:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,SHORT,4159.69911,4178.614055083751,4131.326692374372,4131.326692374372,0.048080400699943904,1.124157208266314,0.9094381388441948,1.2361007970206812,ok,TP,0
2025-09-25T00:15:00+00:00,2025-09-25T02:15:00+00:00,SOLUSDT,V3_TREND_BREAKOUT,SHORT,210.824535,213.06671383673404,207.46126674489892,207.46126674489892,0.9486561893756815,2.950585246732384,2.127056831154914,1.3871680359054275,ok,TP,0
2025-09-25T00:45:00+00:00,2025-09-25T01:25:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,SHORT,4133.09242,4155.614733622079,4099.308949566881,4099.308949566881,0.04838991720393226,1.39477933712012,1.0898528914134133,1.2797867933453406,ok,TP,0
2025-09-25T01:15:00+00:00,2025-09-25T01:40:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,SHORT,4118.689625,4141.914744806793,4083.85194528981,4083.85194528981,0.04855913365892435,1.451687545413916,1.1277916969426107,1.2871947446938752,ok,TP,0
2025-09-25T01:30:00+00:00,2025-09-25T02:30:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,SHORT,4094.6016749999994,4123.491548749164,4051.2668643762518,4123.491548749164,0.04884480002563376,-1.6511201060437688,1.4111201060437688,-1.1700776560209794,ok,SL,0
2025-09-25T01:30:00+00:00,2025-09-25T02:15:00+00:00,SOLUSDT,V3_TREND_BREAKOUT,SHORT,210.13488,212.12875628566687,207.1440655714997,207.1440655714997,0.9517696443351051,2.6065663848860314,1.8977109232573455,1.3735318445719666,ok,TP,0
2025-09-25T01:45:00+00:00,2025-09-25T02:30:00+00:00,SOLUSDT,V3_TREND_BREAKOUT,SHORT,208.745575,210.56813083669064,206.01174124496404,210.56813083669064,0.9581041418482763,-1.9861982958830526,1.7461982958830526,-1.1374414352401094,ok,SL,0
2025-09-25T03:15:00+00:00,2025-09-25T04:50:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,SHORT,4068.9045300000002,4113.480915812772,4002.0399512808426,4002.0399512808426,0.049153279101389974,3.046613299779616,2.191075533186403,1.390464752873688,ok,TP,0
2025-09-25T03:15:00+00:00,2025-09-25T04:15:00+00:00,SOLUSDT,V3_TREND_BREAKOUT,SHORT,207.985955,210.66388653905312,203.9690576914203,203.9690576914203,0.9616033928829474,3.6226620807926198,2.5751080538617463,1.4068000274240589,ok,TP,0
