ts_entry,ts_exit,symbol,setup,side,entry,sl,tp,exit_price,qty,pnl_usdt,risk_usdt,r_multiple,risk_status,exit_reason,partial
2026-02-16T15:30:00+00:00,2026-02-16T21:55:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,67361.20254999999,68619.49853089068,65473.758578663954,68619.49853089068,0.0029690681346068106,-3.975966500766365,3.7359665007663647,-1.0642404047120788,ok,SL,0
2026-02-16T15:30:00+00:00,2026-02-16T17:30:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,SHORT,1939.72965,1981.382706129899,1877.2500658051517,1981.382706129899,0.10310715207142397,-4.534727992625046,4.294727992625046,-1.0558824680892784,ok,SL,0
2026-02-18T18:30:00+00:00,2026-02-18T18:45:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,66785.09075,67253.16130849,66082.984912265,66082.984912265,0.002994680365841982,1.8625825670080356,1.4017217113386906,1.3287819914191152,ok,TP,0
2026-02-23T01:45:00+00:00,2026-02-23T06:35:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,64594.486600000004,65473.692099381326,63275.67835092802,65473.692099381326,0.0030962394861731124,-2.9622307836449986,2.7222307836449984,-1.0881629880324277,ok,SL,0
2026-02-23T16:00:00+00:00,2026-02-23T17:35:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,65347.31,65979.45071718296,64399.09892422555,64399.09892422555,0.003060569746482296,2.662066131794698,1.9347107545297988,1.3759504492141368,ok,TP,0
2026-02-23T17:00:00+00:00,2026-02-23T17:20:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,65346.21055,65754.0306365437,64734.48042018446,64734.48042018446,0.0030606212405686313,1.6322742288092587,1.2481828192061724,1.3077204746716218,ok,TP,0
2026-02-23T17:15:00+00:00,2026-02-24T01:15:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,64717.0253,65501.12844821915,63540.87057767128,63540.87057767128,0.0030903768996316957,3.394761384277407,2.423174256184938,1.4009563594580863,ok,TP,0
2026-02-23T17:30:00+00:00,2026-02-23T18:35:00+00:00,ETHUSDT,V3_TREND_BREAKOUT,SHORT,1851.803635,1870.8323901377435,1823.260502293385,1870.8323901377435,0.10800281208001841,-2.2951590652583933,2.055159065258393,-1.116779281982159,ok,SL,0
2026-02-23T20:00:00+00:00,2026-02-23T21:40:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,64304.6316,64721.11157974157,63679.91163038765,64721.11157974157,0.00311019587584419,-1.5353343153638996,1.2953343153638996,-1.1852803536147938,ok,SL,0
2026-02-24T04:00:00+00:00,2026-02-24T13:30:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,63439.2645,63969.25331551662,62644.28127672507,62644.28127672507,0.0031526216701330137,2.2662813370887207,1.6708542247258213,1.3563608982468869,ok,TP,0
2026-02-24T05:15:00+00:00,2026-02-24T15:20:00+00:00,BTCUSDT,V3_TREND_BREAKOUT,SHORT,63189.68935,63850.23183881365,62198.87561677953,63850.23183881365,0.003165073322203316,-2.3306654095258583,2.0906654095258586,-1.1147959873954338,ok,SL,0
