ts,open,high,low,close,volume
1740614400000,611.3,615.9,605.8,613.15,13500.98
1740628800000,613.15,619.25,608.3,617.4,24651.35
1740643200000,617.4,618.15,610.5,611.6,12468.81
1740657600000,611.6,612.45,600.2,606.1,16085.26
1740672000000,606.1,609.1,601.9,604.85,8919.36
1740686400000,604.85,606.75,595.15,605.15,12789.03
1740700800000,605.15,605.9,571.5,572.7,42800.82
1740715200000,572.7,578.1,563.9,566.95,34528.33
1740729600000,566.95,579.05,559.35,571.0,26661.01
1740744000000,571.0,593.3,567.45,588.1,22123.55
1740758400000,588.1,592.55,584.5,587.55,18277.41
1740772800000,587.55,588.75,583.4,587.6,7461.38
1740787200000,587.6,598.05,586.05,591.4,15194.26
1740801600000,591.4,597.25,591.25,595.5,14931.33
1740816000000,595.5,596.15,590.7,591.15,11864.87
1740830400000,591.15,604.55,590.55,603.9,17694.13
1740844800000,603.9,608.8,602.2,604.6,14892.09
1740859200000,604.6,609.0,603.45,607.25,7267.88
1740873600000,607.25,610.75,605.25,606.5,8883.4
1740888000000,606.5,611.5,606.45,610.0,5966.47
1740902400000,610.0,610.85,606.45,607.55,6642.19
1740916800000,607.55,618.75,600.9,612.95,25353.18
1740931200000,612.95,634.3,611.9,625.05,66116.79
1740945600000,625.05,626.75,614.9,623.35,30668.8
1740960000000,623.35,623.65,607.65,611.0,34063.27
1740974400000,611.0,613.6,596.8,607.0,19022.52
1740988800000,607.0,607.1,594.85,602.85,21650.93
1741003200000,602.85,607.5,585.65,591.25,31611.49
1741017600000,591.25,597.5,570.85,572.5,35774.56
1741032000000,572.5,579.35,567.0,575.7,22489.1
1741046400000,575.7,580.1,545.85,560.1,39693.1
1741060800000,560.1,567.4,558.55,564.7,13431.69
1741075200000,564.7,572.0,563.05,570.75,13601.26
1741089600000,570.75,579.4,561.2,570.55,35210.99
1741104000000,570.55,583.3,554.65,583.2,30202.33
1741118400000,583.2,588.25,577.8,583.75,20490.74
1741132800000,583.75,591.45,580.35,585.4,14820.45
1741147200000,585.4,593.5,585.2,592.75,9704.32
1741161600000,592.75,605.45,592.75,598.4,15298.64
1741176000000,598.4,599.45,589.15,590.65,17346.09
1741190400000,590.65,596.95,587.15,594.6,13061.34
1741204800000,594.6,598.85,594.3,597.9,5084.83
1741219200000,597.9,605.5,596.3,601.3,7168.92
1741233600000,601.3,611.8,601.3,604.5,39927.76
1741248000000,604.5,605.55,599.3,603.45,8473.4
1741262400000,603.45,603.85,593.65,599.95,19195.64
1741276800000,599.95,600.95,588.8,593.1,8076.06
1741291200000,593.1,601.05,592.8,596.1,8530.64
1741305600000,596.1,599.9,576.75,593.4,24858.2
1741320000000,593.4,602.95,593.2,598.9,40584.99
1741334400000,598.9,602.45,597.7,599.45,5248.64
1741348800000,599.45,610.1,597.1,603.8,29858.63
1741363200000,603.8,605.75,596.15,599.65,18601.71
1741377600000,599.65,601.4,589.65,594.25,13096.41
1741392000000,594.25,596.85,589.7,596.0,6902.71
1741406400000,596.0,599.6,595.2,596.55,21275.83
1741420800000,596.55,598.2,592.05,593.8,4984.69
1741435200000,593.8,599.3,592.5,599.3,5742.34
1741449600000,599.3,602.1,594.85,597.85,8913.39
1741464000000,597.85,598.35,592.45,592.55,5469.71
1741478400000,592.55,592.55,586.0,587.8,7409.0
1741492800000,587.8,588.2,583.25,585.55,5518.65
1741507200000,585.55,585.9,575.05,577.85,9618.96
1741521600000,577.85,578.5,565.6,566.3,17346.49
1741536000000,566.3,570.25,549.5,560.05,28302.35
1741550400000,560.05,562.9,549.6,554.25,13593.57
1741564800000,554.25,562.8,549.6,560.2,18950.6
1741579200000,560.2,566.5,559.9,564.15,8676.23
1741593600000,564.15,573.25,558.5,567.05,28465.96
1741608000000,567.05,569.7,541.15,549.9,33602.15
1741622400000,549.9,550.7,522.7,537.4,42558.18
1741636800000,537.4,540.9,530.45,530.95,12518.29
1741651200000,530.95,538.35,506.4,532.85,45988.89
1741665600000,532.85,557.9,532.05,557.4,20215.09
1741680000000,557.4,565.25,546.3,547.8,65900.0
1741694400000,547.8,554.4,536.8,548.6,38875.75
1741708800000,548.6,560.4,544.9,555.6,16695.3
1741723200000,555.6,557.1,550.8,551.4,5932.35
1741737600000,551.4,556.8,546.1,546.4,8210.83
1741752000000,546.4,556.1,544.1,555.3,12763.67
1741766400000,555.3,560.0,553.9,558.8,12427.49
1741780800000,558.8,576.2,548.1,552.1,114257.95
1741795200000,552.1,567.6,551.2,566.3,18861.86
1741809600000,566.3,574.9,565.9,569.5,15956.42
1741824000000,569.5,577.4,567.7,576.7,14360.72
1741838400000,576.7,581.9,573.6,577.9,13669.68
1741852800000,577.9,582.5,572.5,578.1,18902.95
1741867200000,578.1,613.4,575.6,580.8,276037.54
1741881600000,580.8,583.0,571.4,576.9,25031.83
1741896000000,576.9,579.7,570.9,579.5,19731.52
1741910400000,579.5,584.3,577.5,582.4,9696.74
1741924800000,582.4,586.6,576.0,576.2,14954.28
1741939200000,576.2,580.9,576.2,578.2,11930.84
1741953600000,578.2,588.7,577.2,584.4,22178.26
1741968000000,584.4,589.1,581.5,587.9,11524.27
1741982400000,587.9,589.4,584.2,587.6,9282.54
1741996800000,587.6,594.3,587.4,592.8,9999.09
1742011200000,592.8,595.0,589.1,590.4,5311.01
1742025600000,590.4,597.7,590.4,595.6,7520.05
1742040000000,595.6,603.2,595.1,602.7,11855.33
1742054400000,602.7,616.2,601.7,611.4,28855.42
1742068800000,611.4,619.6,611.2,619.5,11720.03
1742083200000,619.5,622.55,606.9,609.2,26090.9
1742097600000,609.2,609.3,604.1,604.4,8418.95
1742112000000,604.4,607.7,592.7,594.7,23585.57
1742126400000,594.7,603.1,593.9,600.3,26354.36
1742140800000,600.3,606.9,595.5,598.4,17902.36
1742155200000,598.4,604.3,596.8,601.9,17428.11
1742169600000,601.9,629.35,601.9,625.5,41613.49
1742184000000,625.5,634.0,621.3,629.3,52169.85
1742198400000,629.3,643.5,628.2,630.5,74517.62
1742212800000,630.5,635.2,624.3,629.7,61975.3
1742227200000,629.7,631.3,624.0,627.8,20442.01
1742241600000,627.8,632.5,621.8,631.2,28057.35
1742256000000,631.2,636.7,619.7,627.9,37705.7
1742270400000,627.9,637.0,627.6,632.7,41480.13
1742284800000,632.7,642.8,629.1,630.8,53588.04
1742299200000,630.8,633.8,621.7,627.1,37884.55
1742313600000,627.1,635.4,626.7,632.0,24836.23
1742328000000,632.0,632.9,626.1,627.4,17458.07
1742342400000,627.4,627.7,612.5,618.3,36509.17
1742356800000,618.3,619.4,614.8,615.2,13367.8
1742371200000,615.2,621.3,611.9,616.7,32060.62
1742385600000,616.7,617.2,604.1,609.3,48440.33
1742400000000,609.3,622.3,606.8,614.9,59617.61
1742414400000,614.9,620.5,612.0,617.9,19094.19
1742428800000,617.9,627.9,616.8,624.5,32719.41
1742443200000,624.5,629.2,622.9,623.8,20068.74
1742457600000,623.8,637.4,620.3,625.0,119437.03
1742472000000,625.0,629.8,620.9,623.9,45843.05
1742486400000,623.9,628.0,615.7,626.7,25563.07
1742500800000,626.7,632.3,624.8,629.9,18024.5
1742515200000,629.9,631.3,625.9,629.3,14125.11
1742529600000,629.3,633.9,628.2,628.8,15587.16
1742544000000,628.8,635.8,624.5,634.7,22856.99
1742558400000,634.7,637.2,629.9,633.7,27853.41
1742572800000,633.7,636.8,630.9,634.7,16502.01
1742587200000,634.7,635.8,631.0,634.6,12947.91
1742601600000,634.6,635.5,628.2,629.8,12450.52
1742616000000,629.8,633.0,627.1,630.5,13835.63
1742630400000,630.5,632.5,624.8,627.0,11837.65
1742644800000,627.0,628.8,623.1,625.2,10908.72
1742659200000,625.2,626.4,623.3,625.4,7090.63
1742673600000,625.4,628.4,624.1,626.6,8875.78
1742688000000,626.6,628.8,622.1,623.3,10945.42
1742702400000,623.3,623.9,621.2,622.3,7958.97
1742716800000,622.3,623.6,618.9,621.2,12857.24
1742731200000,621.2,623.9,620.0,620.8,10091.13
1742745600000,620.8,623.5,618.8,622.6,9968.62
1742760000000,622.6,624.0,619.9,623.2,5472.84
1742774400000,623.2,626.9,617.2,622.8,19935.36
1742788800000,622.8,625.6,620.0,622.3,12545.83
1742803200000,622.3,631.8,621.5,630.4,27896.05
1742817600000,630.4,632.0,624.0,630.7,39312.16
1742832000000,630.7,639.2,629.2,635.8,45733.27
1742846400000,635.8,638.2,631.6,636.7,17089.64
1742860800000,636.7,641.7,632.4,639.6,21405.0
1742875200000,639.6,644.8,638.0,640.7,26973.69
1742889600000,640.7,642.5,633.1,634.4,79580.49
1742904000000,634.4,635.5,630.4,633.7,35678.45
1742918400000,633.7,633.7,629.2,630.9,12011.41
1742932800000,630.9,632.1,626.5,629.6,13279.18
1742947200000,629.6,631.6,627.0,627.7,10498.72
1742961600000,627.7,633.8,627.4,632.9,8606.57
1742976000000,632.9,633.4,629.4,630.9,9355.86
1742990400000,630.9,630.9,622.4,624.2,26368.16
1743004800000,624.2,624.8,614.6,618.0,17722.61
1743019200000,618.0,620.6,615.2,617.7,14375.17
1743033600000,617.7,626.5,616.7,626.2,12420.43
1743048000000,626.2,636.8,624.6,635.2,32270.95
1743062400000,635.2,642.2,631.1,631.4,85375.36
1743076800000,631.4,639.8,626.1,636.8,85851.17
1743091200000,636.8,641.3,634.8,639.4,29899.52
1743105600000,639.4,640.4,636.0,636.8,19126.79
1743120000000,636.8,636.9,631.6,633.0,12563.49
1743134400000,633.0,634.6,627.3,628.0,37372.22
1743148800000,628.0,633.8,626.2,633.5,24259.64
1743163200000,633.5,633.7,623.3,624.9,30037.24
1743177600000,624.9,626.4,618.4,618.6,15865.19
1743192000000,618.6,620.3,615.3,619.2,17309.3
1743206400000,619.2,623.2,608.3,612.4,19173.56
1743220800000,612.4,613.7,602.3,607.5,21587.71
1743235200000,607.5,610.2,598.5,600.6,29861.13
